serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNZ,01/04/2005,AeBal - Aerolineas Baleares,Stored 10/2008 - Named Espalmador,Transferred
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-HNZ,21/04/2009,Quantum Air,Ceased operations 26 jan. 2010 - Stored as SE-REO,Transferred
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,OH-BLH,06/01/2011,Blue 1,Stored 01/2015,Transferred
55060,5026,Boeing 717,717-2CM,Unknown,19.8,,BMW RR BR715,2,EC-MFJ,10/04/2014,Volotea Airlines,Lsd From Bcc Returned to lessor 10/2018 to 05/2019,Active
55061,5029,Boeing 717,717-2CM,Unknown,19.7,,BMW RR BR715,2,EC-HOA,30/07/2000,AeBal - Aerolineas Baleares,Named Macarella - Stored 03/2009,Transferred
55061,5029,Boeing 717,717-2CM,Unknown,19.7,,BMW RR BR715,2,EC-HOA,16/03/2009,Quantum Air,Ceased operations 26 jan. 2010 - Stored as SE-REP,Transferred
55061,5029,Boeing 717,717-2CM,Unknown,19.7,,BMW RR BR715,2,OH-BLI,12/11/2010,Blue 1,Stored 03/2015Named  Taivaan Puro/sky Trickle,Transferred
55061,5029,Boeing 717,717-2CM,Unknown,19.7,,BMW RR BR715,2,EC-MGS,27/05/2015,Volotea Airlines,Named Volotissima,Active
55062,5031,Boeing 717,717-23S,Unknown,19.7,,BMW RR BR715,2,VH-AFR,17/08/2000,Impulse Airlines,,Transferred
55062,5031,Boeing 717,717-23S,Unknown,19.7,,BMW RR BR715,2,VH-VQD,23/05/2001,Qantaslink,,Transferred
55062,5031,Boeing 717,717-23S,Unknown,19.7,,BMW RR BR715,2,VH-VQD,25/05/2004,Jetstar,,Transferred
55062,5031,Boeing 717,717-23S,Unknown,19.7,,BMW RR BR715,2,VH-NXD,01/10/2005,National Jet Systems,,Transferred
55062,5031,Boeing 717,717-23S,Unknown,19.7,,BMW RR BR715,2,VH-NXD,01/03/2009,Cobham Aviation,Lsd From Hkac,Active
55063,5034,Boeing 717,717-23S,Unknown,19.6,,BMW RR BR715,2,VH-SMH,05/09/2000,Impulse Airlines,,Transferred
55063,5034,Boeing 717,717-23S,Unknown,19.6,,BMW RR BR715,2,VH-VQE,23/05/2001,Qantaslink,,Transferred
55063,5034,Boeing 717,717-23S,Unknown,19.6,,BMW RR BR715,2,VH-VQE,25/05/2004,Jetstar,,Transferred
55063,5034,Boeing 717,717-23S,Unknown,19.6,,BMW RR BR715,2,VH-NXE,25/07/2005,National Jet Systems,Damaged at Darwin 10 Feb 2008 - Back in service 17 may 08,Transferred
55063,5034,Boeing 717,717-23S,Unknown,19.6,,BMW RR BR715,2,VH-NXE,01/03/2009,Cobham Aviation,,Active
55064,5037,Boeing 717,717-23S,15/10/2000,19.5,,BMW RR BR715,2,HS-PGP,07/11/2000,Bangkok Airways,,Transferred
55064,5037,Boeing 717,717-23S,15/10/2000,19.5,,BMW RR BR715,2,EC-KNE,25/02/2008,Spanair,Stored 11/2010,Transferred
55064,5037,Boeing 717,717-23S,15/10/2000,19.5,,BMW RR BR715,2,OH-BLP,15/12/2010,Blue 1,Stored 10/2015,Transferred
55064,5037,Boeing 717,717-23S,15/10/2000,19.5,,BMW RR BR715,2,N987DN,05/04/2016,Delta Air Lines,Lsd From Pembroke,Active
55065,5048,Boeing 717,717-23S,Unknown,19.2,,BMW RR BR715,2,SX-BOC,26/01/2001,Olympic Aviation,,Transferred
55065,5048,Boeing 717,717-23S,Unknown,19.2,,BMW RR BR715,2,SX-BOC,12/12/2003,Olympic Airlines,,Transferred
55065,5048,Boeing 717,717-23S,Unknown,19.2,,BMW RR BR715,2,EC-JZX,25/01/2007,AeBal - Aerolineas Baleares,Named Es Vedra - stored at OLB since 15/09/2008 return to lessor,Transferred
55065,5048,Boeing 717,717-23S,Unknown,19.2,,BMW RR BR715,2,EC-JZX,04/04/2009,Quantum Air,Stored 10/2009,Transferred
55065,5048,Boeing 717,717-23S,Unknown,19.2,,BMW RR BR715,2,OH-BLJ,30/08/2010,Blue 1,Named Sateen HelmiStored 10/2015,Transferred
55065,5048,Boeing 717,717-23S,Unknown,19.2,,BMW RR BR715,2,N988DN,05/03/2016,Delta Air Lines,,Active
55066,5054,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,EC-HUZ,15/05/2001,AeBal - Aerolineas Baleares,Named Valldemossa,Transferred
55066,5054,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,EC-HUZ,08/03/2009,Quantum Air,Stored 11/2009 - Stored as SE-REM,Transferred
55066,5054,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,OH-BLM,03/08/2010,Blue 1,Stored 02/2015Named Kevätsade,Transferred
55066,5054,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,EC-MGT,09/06/2015,Volotea Airlines,Named: Marco Volo,Active
55067,5059,Boeing 717,717-23S,03/04/2001,19,,BMW RR BR715,2,HS-PGO,30/04/2001,Bangkok Airways,Stored 05/2008,Transferred
55067,5059,Boeing 717,717-23S,03/04/2001,19,,BMW RR BR715,2,EC-KRO,28/07/2008,Spanair,,Transferred
55067,5059,Boeing 717,717-23S,03/04/2001,19,,BMW RR BR715,2,OH-BLQ,01/05/2011,Blue 1,Stored 11/2015,Transferred
55067,5059,Boeing 717,717-23S,03/04/2001,19,,BMW RR BR715,2,N989DN,10/03/2016,Delta Air Lines,,Active
55068,5065,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,N6204C,04/05/2001,Boeing,,Transferred
55068,5065,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,N988AT,26/04/2002,airTran,Stored 12/2014,Transferred
